"","LogFC","logCPM","LR","PValue","padj","stat"
"ASRGL1",1.0804899299023,3.7133106130237,40.9190223046437,1.58669198230898e-10,3.05585882166773e-10,"80150"
"ASTN1",-1.88017709316676,0.499866740378114,122.152558064625,2.13753118964421e-28,8.77088328132995e-28,"460"
"ATAD2",2.09050953618769,6.42437909475249,336.674415608487,3.38169194389932e-75,5.09442146331202e-74,"29028"
"ATAD5",1.59880126078722,2.7815105934453,227.228811510989,2.3972216920745e-51,2.06452057746925e-50,"79915"
"ATF3",-2.04626880271304,5.94569400571522,310.899296641599,1.3909767569908e-69,1.87041179624602e-68,"467"
"ATG9B",2.57812352584041,1.47418906493937,206.0595244236,9.94497914033291e-47,7.39741608646131e-46,"285973"
"ATOH8",-3.45880401939841,2.26652711240454,1149.24484379212,6.5465078835336e-252,1.35467251328843e-249,"84913"
"ATP13A5",-1.51946417250716,2.23715069786877,32.8596961565297,9.90557702813593e-09,1.7484088631939e-08,"344905"
"ATP1A2",-4.22162205228621,3.60629707397108,718.667202317731,2.60899823615443e-158,1.66117370600277e-156,"477"
"ATP1A3",4.25400513222595,2.11778715459564,189.688060239053,3.71895600157552e-43,2.49139952641518e-42,"478"
"ATP1A4",1.62063058720986,0.807394834425636,34.8375553440262,3.58393061272771e-09,6.45436748447119e-09,"480"
"ATP1B2",-1.37284685603327,1.43060208007333,202.027781373132,7.5393775163254e-46,5.45817228453509e-45,"482"
"ATP2A1",-4.7655838209223,1.47222606259205,1045.41292213891,2.41740820585328e-229,3.71308916072247e-227,"487"
"ATP2A3",1.22713138439868,7.17671595236212,70.2442711992348,5.23972232076433e-17,1.35391298746215e-16,"489"
"ATP2C2",1.42944389259238,4.29686810001104,90.5909440240725,1.76667113529031e-21,5.47454934373758e-21,"9914"
"ATP6AP1",1.01332358655752,8.16721319728107,245.566270390227,2.40473225468396e-55,2.31298294787194e-54,"537"
"ATP6V0B",1.17721038430824,7.0336125460277,385.861800958568,6.58840645018041e-86,1.17276783394549e-84,"533"
"ATP6V0D2",1.61413604698587,0.922644646433026,52.0678194768159,5.36164523117421e-13,1.15823042336182e-12,"245972"
"ATP6V1C2",1.24330897470726,2.93182888659472,58.7203070263763,1.81755885453072e-14,4.18156414046529e-14,"245973"
"ATP6V1G2",1.18472241706885,1.33358524813784,67.9390181730957,1.68630992663067e-16,4.26776483724654e-16,"534"
"ATP7B",1.25920056813555,4.82361828019099,81.0125160311034,2.24292622625872e-19,6.38588913530071e-19,"540"
"ATP8A2",1.37375091626262,1.20893905318922,32.4586970790399,1.21752851881339e-08,2.13788537440197e-08,"51761"
"ATP8B3",1.57011252110248,1.60106877276325,107.036197381289,4.37112269930807e-25,1.56513715686112e-24,"148229"
"ATP8B4",-1.17545094604372,2.27840817172739,184.842195627966,4.24862234680439e-42,2.77754385015527e-41,"79895"
"ATP8B5P",1.00753867890156,0.953028491240225,86.1055155961565,1.7058638554285e-20,5.09740585279367e-20,"158381"
"ATPIF1",1.06036865375924,6.44049410089424,183.898398043313,6.82796070590596e-42,4.44234875796039e-41,NA
"ATRNL1",1.81107299158639,3.18680121991669,41.5385832278509,1.15567412435137e-10,2.23964474228813e-10,"26033"
"AURKA",3.51810298928387,4.81065066063978,556.489288079694,4.87889181640368e-123,1.67489882886172e-121,"6790"
"AURKB",4.1008870149665,3.54088463220195,467.465413847504,1.14108064237621e-103,2.76438381963629e-102,"9212"
"AVPI1",-1.35796955573412,3.51413077346365,360.307550444009,2.41332501288571e-80,3.93823979923157e-79,"60370"
"AVPR1A",-1.5054877999101,1.10967103836068,204.173258621754,2.56554238822558e-46,1.88295645527946e-45,"552"
"AVPR2",-3.18322183327044,0.861436280006549,941.745899031169,8.26018167803481e-207,9.61472240789381e-205,"554"
"B3GAT1",-1.2567833825945,1.38750010777076,36.7187949886331,1.3645747137152e-09,2.51028505490094e-09,"27087"
"B3GNTL1",1.06165738550568,2.02207774810855,143.471638054401,4.63565014157386e-33,2.26745080299767e-32,"146712"
"B4GALNT1",1.61822592863525,2.1811752038068,85.8146105202304,1.97620634443899e-20,5.8851685640209e-20,"2583"
"B4GALNT2",3.09354475368576,0.840872816667726,41.1454298566971,1.41313290283997e-10,2.72758998826437e-10,"124872"
"B4GALNT3",1.74462704181167,4.05249245632235,109.223869658841,1.44954032284408e-25,5.29850374633317e-25,"283358"
"B4GALNT4",1.58176528646514,5.16474102318461,180.357222255436,4.04971653174406e-41,2.57849259001944e-40,"338707"
"B4GALT3",1.07640306038175,6.22791314386821,273.250799652112,2.22037859319414e-61,2.47615424101792e-60,"8703"
"BACH2",-1.27868013861486,2.84770241087768,193.724723298128,4.89040442578903e-44,3.38893653673631e-43,"60468"
"BAI2",1.75581816549689,5.46953257203262,105.17510908305,1.11805561347081e-24,3.94083524606141e-24,NA
"BAIAP2L1",1.1875783340487,5.5118725519817,199.647664418947,2.4929854176531e-45,1.78486255346533e-44,"55971"
"BAIAP2L2",1.48508694400105,0.893696056014369,48.7150730485605,2.9598289289688e-12,6.1883933781513e-12,"80115"
"BAMBI",1.37942482110535,6.51502512292125,64.6036340023466,9.15862905617461e-16,2.24542396425778e-15,"25805"
"BARD1",1.39442005300904,2.82060628883464,139.04910440421,4.29692255973024e-32,2.025944595488e-31,"580"
"BARX1",2.65210696094177,1.1469904720837,53.4143837703609,2.70111859805384e-13,5.92432886683413e-13,"56033"
"BASP1",1.21910294313777,5.20452179048078,123.042413840221,1.36499581076112e-28,5.64918682903611e-28,"10409"
"BATF2",1.21564681990219,2.91796474121859,55.6913572917706,8.47902327559923e-14,1.89882711232757e-13,"116071"
"BATF",1.26269565599542,3.76620532382316,112.24125840121,3.16371634747129e-26,1.19301973831877e-25,"10538"
"BAX",1.04912518711541,5.1029955867869,377.363011974972,4.66745531791259e-84,8.05798572208338e-83,"581"
"BBC3",1.14771373873468,3.81477015113954,186.860870583785,1.54015536384644e-42,1.01669360947932e-41,"27113"
"BBOX1",-1.94712151003792,3.19574868956683,93.9251274472274,3.27687672726977e-22,1.04454827470245e-21,"8424"
"BCAN",1.21924009446072,1.07410257084876,24.3912392583802,7.86254354345686e-07,1.25596693742858e-06,"63827"
"BCAS1",2.66628044809923,5.4938375043877,118.48745672609,1.35609006157213e-27,5.39935484429801e-27,"8537"
"BCHE",1.45643831385967,3.64937248876225,19.4267906212499,1.04530399968388e-05,1.5737655912783e-05,"590"
"BCL2A1",2.09212055758012,2.69457872320546,99.0031304217223,2.52102947833946e-23,8.43305303048486e-23,"597"
"BCL2L12",1.22449042736055,3.99636293710128,261.079781460847,9.98047955426383e-59,1.04496953534067e-57,"83596"
"BCL2L14",1.35469323732584,1.33926908502734,33.0598724817391,8.93641335101484e-09,1.58109039920164e-08,"79370"
"BCL6",-1.07199948574343,6.09461668321044,245.910853389923,2.02273700079769e-55,1.95439420070589e-54,"604"
"BCL9",1.17718279550919,6.01532344578759,242.866014216783,9.32828096907087e-55,8.80748150558853e-54,"607"
"BEND3",1.20131130241617,3.36625176757292,135.922635893701,2.0745809284613e-31,9.5812713121962e-31,"57673"
"BEND6",1.2388744054279,1.37035533968044,110.156522408984,9.05509948453767e-26,3.34271375669293e-25,"221336"
"BEX1",3.19745447994692,3.88919683359809,56.0351992400306,7.11850825811319e-14,1.59943680497102e-13,"55859"
"BGN",2.13721194679011,9.65011615690416,355.951490354986,2.14362576671438e-79,3.4378773195132e-78,"633"
"BHLHE41",-1.15289308067784,5.960434927935,136.153687710315,1.84669230418685e-31,8.54202689850352e-31,"79365"
"BHMT2",-3.06395208860212,2.54136978728161,922.593047788226,1.20345723076202e-202,1.29929777399445e-200,"23743"
"BIK",1.84368488864502,3.55155773100083,176.4288352279,2.91872274474583e-40,1.80365201882904e-39,"638"
"BIN1",-1.79751434532049,4.93199935583831,490.221239147646,1.27547814309179e-108,3.33978011492523e-107,"274"
"BIRC5",4.0389486977395,4.58628403309367,425.968348073127,1.22570582211659e-94,2.53988748869473e-93,"332"
"BLK",1.69610106111412,0.265764234551194,31.1137750056369,2.43338388140842e-08,4.21079981987271e-08,"640"
"BLM",2.63637893748192,3.33789431823202,399.738973630002,6.27706834829703e-89,1.17195540502854e-87,"641"
"BLNK",1.23346989477351,4.19192267595423,190.089901707528,3.03883742274434e-43,2.04312449284602e-42,"29760"
"BMP2",-2.001409952288,1.83054454089683,265.59901635022,1.03303061429641e-59,1.11127242761027e-58,"650"
"BMP6",-1.81737786108073,2.50036143064431,274.763690961863,1.03924155369719e-61,1.16946071816725e-60,"654"
"BMP8A",3.02316021052198,3.73773538110996,522.268566800731,1.35827338313495e-115,4.05549401509571e-114,"353500"
"BMP8B",1.24493584878762,2.57632595681448,63.8886125513052,1.31656462303817e-15,3.2020072345161e-15,"656"
"BMPER",-1.81866520648869,1.06746157573656,115.353278754275,6.58555334243359e-27,2.55516039710724e-26,"168667"
"BMPR1B",4.51441937699091,7.63344599932065,159.396849343331,1.5326076853915e-36,8.39497128847354e-36,"658"
"BMX",-2.82219994990388,0.629273289784387,520.858055701769,2.75334608871204e-115,8.17173374018339e-114,"660"
"BNIPL",1.27701811474631,5.14354420005095,60.1388436626005,8.83965151611157e-15,2.06656155560248e-14,"149428"
"BOC",-1.65712422607912,5.09274817273496,257.081533503822,7.42481634781997e-58,7.62386897079047e-57,"91653"
"BOK",-1.65416077375797,6.23479150819665,597.771642192689,5.1107669446483e-132,2.13891339068301e-130,"666"
"BOLA2",1.42628234790047,5.90337044180959,298.323178648775,7.64007504573637e-67,9.70067820573917e-66,"552900"
"BOLA3",1.0084850867216,3.8496581304083,152.809348663284,4.21637898432483e-35,2.21118727516564e-34,"388962"
"BOP1",1.29312268249016,4.70649109438918,102.243734430412,4.90939985907929e-24,1.6877053184223e-23,"23246"
"BPIL1",1.68936060041571,4.20889021326674,18.405018067823,1.78587053981867e-05,2.65201686163245e-05,NA
"BPI",1.8234292025298,0.301908838910782,17.7251425334744,2.55230774977022e-05,3.75351230518473e-05,"671"
"BRCA1",1.38991299694611,4.33400865257245,188.078083433763,8.35323818008246e-43,5.56596134369627e-42,"672"
"BRCA2",2.00483839608283,3.2343837926629,294.523580008331,5.1396669519001e-66,6.38664703222349e-65,"675"
"BRI3BP",1.40757053661178,2.78792742656589,204.792398458221,1.87967809400273e-46,1.38571617627643e-45,"140707"
"BRIP1",2.82687177272861,3.00283436854256,320.602903158734,1.07047433677336e-71,1.50037602479646e-70,"83990"
"BRSK1",1.10258640770973,3.0356564521031,65.543349643897,5.68496350785031e-16,1.40674757188942e-15,"84446"
"BRSK2",4.05991147053109,1.3592520963087,135.801641825255,2.2049286759971e-31,1.01643664429705e-30,"9024"
"BST2",1.19964771760474,7.559447885594,82.0388757016087,1.33436093115015e-19,3.83426104401275e-19,"684"
"BTBD11",-1.03247929402055,2.5037610686817,78.9439649062317,6.3896833714706e-19,1.78477488848032e-18,"121551"
"BTLA",1.07392814351292,0.588105407831649,30.3735255224417,3.56358711734529e-08,6.10485046123117e-08,"151888"
"BTNL9",-3.95950035800224,3.85084849768221,1533.82707754894,0,0,"153579"
"BUB1B",3.59126884913325,4.40564934367939,625.745748617053,4.20810886355961e-138,2.03560434929138e-136,"701"
"BUB1",3.9727042998654,4.70377264382322,616.403432978743,4.52898649341949e-136,2.12192986683827e-134,"699"
"BUB3",1.15710528281701,7.39764788658075,270.781581093008,7.66598484183538e-61,8.45414568160661e-60,"9184"
"BVES",-1.08891294294827,2.1615985985892,119.678771677401,7.43807319015191e-28,2.99594086131585e-27,"11149"
"C10orf10",-2.25109550302932,6.6639735354526,616.404305747592,4.52700735083425e-136,2.12192986683827e-134,NA
"C10orf116",-1.62656275068953,6.96057164438008,175.634560278437,4.35147429498372e-40,2.66910726722777e-39,NA
"C10orf35",1.14988577215616,3.53061375717633,154.010475140408,2.30377280367478e-35,1.21845619460243e-34,NA
"C10orf54",-1.77597463111326,5.32360969864377,628.298961931541,1.17160797860097e-138,5.68592419321689e-137,NA
"C10orf72",-1.23188671267008,4.60097108951223,213.296412223543,2.62245527284873e-48,2.05641900579859e-47,NA
"C10orf82",2.86289980379733,2.34938936069912,62.4124584667363,2.78555479340542e-15,6.65155374132384e-15,"143379"
"C10orf90",-2.2852782350152,0.290543614124406,104.867170641425,1.3060401080083e-24,4.58931404934333e-24,"118611"
"C11orf35",1.31635378637839,1.70354713702153,112.535721327649,2.7270712950419e-26,1.03202019875106e-25,NA
"C11orf41",1.00162499885383,4.14583746376737,49.1379718022949,2.38576828492527e-12,5.01135791302715e-12,NA
"C11orf48",1.2147201123136,5.19410100421338,266.456355198908,6.7181513136267e-60,7.25842903710836e-59,NA
"C11orf80",1.02274180374756,4.2832756837445,108.341522021824,2.26235097850467e-25,8.18721574659729e-25,"79703"
"C11orf82",2.25356714331736,3.15620658960735,335.366133708932,6.51724945303257e-75,9.73926776336331e-74,NA
"C11orf83",1.46707491124605,4.2681300371877,180.189295475917,4.40645716661713e-41,2.80204034679593e-40,NA
"C11orf92",-1.25242494857968,1.71964111367397,53.8226377497126,2.19429820840421e-13,4.83121752726678e-13,NA
"C12orf32",1.06057151985338,5.34848976130969,272.397023245887,3.40797870281595e-61,3.78638886601453e-60,NA
"C12orf48",2.21077803822789,3.01134385593995,438.169419947065,2.709273531828e-97,5.8841787683244e-96,NA
"C12orf59",1.89040990520997,0.308927566488746,230.203726957762,5.38162233152016e-52,4.75004686713975e-51,NA
"C12orf60",1.74335411237449,1.18365582042658,123.416037024496,1.13071192847342e-28,4.69130521368018e-28,"144608"
"C12orf69",1.6855665676275,1.05547009213364,36.9826501575903,1.19185073832125e-09,2.19796808395201e-09,NA
"C12orf73",1.00483464206548,2.99173084612088,146.578211246561,9.70369690308106e-34,4.84664365266526e-33,"728568"
"C13orf15",-1.65255275329694,4.48167739622393,564.15171121033,1.05072266981942e-124,3.71846010870296e-123,NA
"C13orf33",-2.28174737436202,3.60737825915152,494.985373935189,1.17236438381525e-109,3.11355738938742e-108,NA
"C13orf34",1.20265666606748,3.18137493232036,208.556087800601,2.83721064140381e-47,2.16112481320426e-46,NA
"C13orf37",1.00191345509182,4.61324086120382,204.342251818688,2.35670296531574e-46,1.73309563081141e-45,NA
"C14orf139",-2.9038357649915,3.1040536262301,1420.98274216885,5.79240159027051e-311,2.10490222666928e-308,NA
"C14orf143",1.19645147116951,2.46370604238073,258.909380404233,2.96651845414527e-58,3.07786618720824e-57,NA
"C14orf174",1.80571338808059,1.69010314096165,155.67222416232,9.98376086838996e-36,5.35257478150925e-35,NA
"C14orf180",-5.66564815744707,2.44483078584895,746.801121655084,1.99046647877553e-164,1.39886604090928e-162,"400258"
"C14orf49",-2.83882942220849,1.67503412754947,1046.63309616696,1.31262221633791e-229,2.03716233346026e-227,NA
"C14orf80",1.45223418061494,3.78388907855753,301.369235834408,1.65753697863084e-67,2.13261169642667e-66,NA
"C15orf21",1.10626269345306,1.59741706026513,170.075008610214,7.12498377476002e-39,4.17604772856607e-38,NA
"C15orf23",1.48111197674598,4.27510741194292,282.884862018712,1.76581831110144e-63,2.06831187241355e-62,NA
"C15orf42",2.73653050741133,3.27693414227893,302.716136590747,8.43384128062938e-68,1.09647296021027e-66,NA
"C15orf48",2.25344500676335,4.80166651301241,144.30851959609,3.04185249624177e-33,1.49326393217483e-32,"84419"
"C15orf52",-1.02546258605643,4.16435830298833,97.2282647103045,6.17784539104412e-23,2.03187016514716e-22,NA
"C15orf59",1.18360737675843,1.7990233708861,41.7768557324157,1.02307306876158e-10,1.98732277072736e-10,NA
"C15orf63",1.03858925926766,5.57773260579846,148.278808724591,4.12273309989848e-34,2.08998300290532e-33,NA
"C16orf53",1.12888690187004,6.08524515387407,320.850728965861,9.45354749392444e-72,1.33127036022666e-70,NA
"C16orf59",3.03733623529627,3.16120645712905,670.636363678839,7.26465958497673e-148,4.11544346602921e-146,NA
"C16orf61",1.03449993859769,4.10780072680151,141.954392840091,9.95069921235489e-33,4.81036559263061e-32,NA
"C16orf71",2.36225395081961,1.39461418050435,227.038666247959,2.63741174981939e-51,2.26482983634347e-50,"146562"
"C16orf75",2.939076954413,4.00946065790933,501.864936916133,3.73421363342931e-111,1.01156452589933e-109,NA
"C16orf79",1.52469433537626,0.647416855647418,132.040952942886,1.46564262946971e-30,6.5183909064087e-30,NA
"C16orf86",-1.01152125738014,1.20351767143608,191.67354421282,1.37101025081214e-43,9.34004651433473e-43,"388284"
"C16orf88",1.33928917432937,5.22401193327273,451.389802729256,3.59465386016194e-100,8.20164592075847e-99,NA
"C16orf89",-1.01894715101472,3.85117209090943,25.9291665361945,3.54177184997298e-07,5.76897986145703e-07,"146556"
"C16orf93",2.09570126188228,2.12869829691802,298.333214966071,7.60170494660898e-67,9.66363498289482e-66,NA
"C17orf103",-1.83016983608315,4.5827380854711,779.663227241689,1.42466454228425e-171,1.09412768121098e-169,NA
"C17orf28",1.33692698175336,7.41754510798572,130.278746639518,3.56090986974316e-30,1.56133008090946e-29,NA
"C17orf37",1.85945851668662,6.33343682701272,132.39339801652,1.22722788749295e-30,5.48095572414792e-30,NA
"C17orf91",-1.29718671062671,2.92295264889176,383.724450857103,1.9235347158218e-85,3.38755836064173e-84,NA
"C18orf56",3.16256537511435,0.218919679002898,290.506725718538,3.85607697654962e-65,4.69376559424941e-64,NA
"C19orf12",-1.07509663400343,5.01026873035323,292.896943297247,1.16238290496076e-65,1.43126800834797e-64,"83636"
"C19orf21",3.05454787967903,5.78572838580891,229.069681148235,9.51111345777291e-52,8.31120700336414e-51,NA
"C19orf23",1.08065348049099,0.422714302700736,114.03400568152,1.28092820983351e-26,4.91743091943041e-26,NA
"C19orf33",2.52734960778008,4.73257313047348,116.372974748914,3.93811735050882e-27,1.54283487786566e-26,"64073"
"C19orf38",1.10309961313919,0.564554446791506,93.3529727598159,4.37523919952496e-22,1.38872366497065e-21,"255809"
"C19orf39",1.04595996974347,2.27139953969698,189.706327402191,3.68496765867174e-43,2.46974058239092e-42,NA
"C19orf40",1.61472949737717,1.79771144977773,408.055416564274,9.71437280084595e-91,1.87237309650458e-89,NA
"C19orf46",1.05830911610247,4.308725214447,108.045498448938,2.62678364922208e-25,9.48302631203289e-25,NA
"C19orf51",2.70816328969391,2.8228195623689,198.78371279613,3.84819385714956e-45,2.73933302807794e-44,NA
"C19orf76",-1.0449707011725,1.00238095488625,110.707413261062,6.85810830425953e-26,2.54556441517595e-25,NA
"C1QL1",1.31403822650117,1.00911446198296,41.6076280695661,1.11557152519854e-10,2.16305311737807e-10,"10882"
"C1QTNF1",-1.77739774821429,5.36884618466803,433.715399073331,2.52487420548986e-96,5.35870381589649e-95,"114897"
"C1QTNF3",1.0437144324498,4.7879421778313,47.5139032866869,5.46152166640345e-12,1.12764982410955e-11,"114899"
"C1QTNF6",2.30828726383328,5.42637892581318,433.841504344849,2.370246390403e-96,5.03770341948849e-95,"114904"
"C1QTNF7",-2.32536083869205,1.75094311570882,308.74200838847,4.10460590608431e-69,5.4602253031027e-68,"114905"
"C1orf106",1.70086400393914,4.63402932653524,60.1460922120643,8.80715776727747e-15,2.05928819169283e-14,NA
"C1orf112",1.74909861043002,3.96280877788639,450.323609424022,6.13323029610409e-100,1.39085233153204e-98,"55732"
"C1orf115",-1.2511074845457,5.85042511778909,158.271092193158,2.70026463418347e-36,1.46936606226076e-35,"79762"
"C1orf131",1.16228641534074,4.09475412029121,358.31592592631,6.55071342476078e-80,1.05970770157992e-78,"128061"
